degree,strength,betweenness,betweenness_w,closeness,closeness_w
1.0,1.0,0.0,0.0,0.0,0.0
0.5,1.0,0.5,0.0,0.5,0.0
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
0.5,0.75,0.25,0.0,0.5,0.0
0.4,0.6,0.2,0.0,0.6,0.0
0.5,0.5,0.16666666666666666,0.0,0.5,0.0
0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.0
0.375,0.5,0.25,0.0,0.375,0.0
0.5555555555555556,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0
0.5,0.6,0.5,0.2,0.5,0.1
0.5454545454545454,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.09090909090909091
0.5,0.5833333333333334,0.4166666666666667,0.25,0.5,0.08333333333333333
0.46153846153846156,0.5384615384615384,0.46153846153846156,0.23076923076923078,0.5384615384615384,0.07692307692307693
0.42857142857142855,0.5,0.42857142857142855,0.21428571428571427,0.5,0.14285714285714285
0.4666666666666667,0.4666666666666667,0.4,0.26666666666666666,0.4666666666666667,0.2
0.5,0.5,0.375,0.3125,0.4375,0.25
0.5294117647058824,0.5882352941176471,0.4117647058823529,0.35294117647058826,0.47058823529411764,0.29411764705882354
0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.2777777777777778
0.5789473684210527,0.631578947368421,0.42105263157894735,0.3684210526315789,0.5263157894736842,0.2631578947368421
0.55,0.6,0.4,0.35,0.55,0.35
0.5714285714285714,0.5714285714285714,0.38095238095238093,0.3333333333333333,0.5238095238095238,0.3333333333333333
0.5454545454545454,0.5454545454545454,0.4090909090909091,0.36363636363636365,0.5,0.3181818181818182
0.5652173913043478,0.5652173913043478,0.43478260869565216,0.34782608695652173,0.5217391304347826,0.34782608695652173
0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.5416666666666666,0.375
0.6,0.64,0.52,0.44,0.56,0.36
0.6153846153846154,0.6538461538461539,0.5769230769230769,0.4230769230769231,0.5769230769230769,0.34615384615384615
0.5925925925925926,0.6296296296296297,0.5555555555555556,0.4074074074074074,0.5555555555555556,0.3333333333333333
0.6071428571428571,0.6428571428571429,0.5357142857142857,0.39285714285714285,0.5357142857142857,0.32142857142857145
0.5862068965517241,0.6206896551724138,0.5172413793103449,0.41379310344827586,0.5517241379310345,0.3448275862068966
0.6,0.6333333333333333,0.5666666666666667,0.43333333333333335,0.6,0.36666666666666664
0.6129032258064516,0.6451612903225806,0.5483870967741935,0.45161290322580644,0.6129032258064516,0.3870967741935484
0.625,0.6875,0.5625,0.5,0.625,0.40625
0.6363636363636364,0.696969696969697,0.5757575757575758,0.5151515151515151,0.6060606060606061,0.3939393939393939
0.6470588235294118,0.7058823529411765,0.5588235294117647,0.5294117647058824,0.6470588235294118,0.4117647058823529
0.6285714285714286,0.6857142857142857,0.5714285714285714,0.5142857142857142,0.6285714285714286,0.45714285714285713
0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5277777777777778,0.6388888888888888,0.4444444444444444
0.6756756756756757,0.7027027027027027,0.5675675675675675,0.5405405405405406,0.6756756756756757,0.43243243243243246
0.6578947368421053,0.6842105263157895,0.5526315789473685,0.5263157894736842,0.6578947368421053,0.42105263157894735
0.6923076923076923,0.6923076923076923,0.5641025641025641,0.5128205128205128,0.6923076923076923,0.4358974358974359
0.7,0.7,0.575,0.525,0.7,0.45
0.6829268292682927,0.7073170731707317,0.5609756097560976,0.5121951219512195,0.6829268292682927,0.43902439024390244
0.6666666666666666,0.7142857142857143,0.5476190476190477,0.5,0.6666666666666666,0.4523809523809524
0.6744186046511628,0.7209302325581395,0.5581395348837209,0.5116279069767442,0.6744186046511628,0.46511627906976744
0.6590909090909091,0.7045454545454546,0.5454545454545454,0.5,0.6818181818181818,0.45454545454545453
0.6666666666666666,0.7111111111111111,0.5777777777777777,0.5111111111111111,0.6888888888888889,0.4666666666666667
0.6739130434782609,0.717391304347826,0.5869565217391305,0.5217391304347826,0.6956521739130435,0.4782608695652174
0.6808510638297872,0.7021276595744681,0.6170212765957447,0.5319148936170213,0.6808510638297872,0.5106382978723404
0.6875,0.7083333333333334,0.6041666666666666,0.5625,0.6875,0.5208333333333334
0.673469387755102,0.6938775510204082,0.6122448979591837,0.5510204081632653,0.6938775510204082,0.5306122448979592
0.68,0.7,0.62,0.56,0.7,0.54
0.6862745098039216,0.6862745098039216,0.6078431372549019,0.5686274509803921,0.6862745098039216,0.5294117647058824
0.6730769230769231,0.6730769230769231,0.5961538461538461,0.5576923076923077,0.6923076923076923,0.5384615384615384
0.6792452830188679,0.6792452830188679,0.6037735849056604,0.5660377358490566,0.6981132075471698,0.5283018867924528
0.6851851851851852,0.6851851851851852,0.5925925925925926,0.5555555555555556,0.7037037037037037,0.5370370370370371
0.7090909090909091,0.6909090909090909,0.5818181818181818,0.5454545454545454,0.7272727272727273,0.5272727272727272
0.6964285714285714,0.6964285714285714,0.5714285714285714,0.5357142857142857,0.7142857142857143,0.5357142857142857
0.6842105263157895,0.6842105263157895,0.5789473684210527,0.5263157894736842,0.7017543859649122,0.5263157894736842
0.6724137931034483,0.6896551724137931,0.5689655172413793,0.5172413793103449,0.6896551724137931,0.5172413793103449
0.6610169491525424,0.6949152542372882,0.559322033898305,0.5084745762711864,0.6779661016949152,0.5084745762711864
0.65,0.6833333333333333,0.55,0.5,0.6833333333333333,0.5166666666666667
0.6557377049180327,0.6721311475409836,0.5737704918032787,0.5245901639344263,0.6721311475409836,0.5409836065573771
0.6451612903225806,0.6774193548387096,0.5645161290322581,0.5161290322580645,0.6774193548387096,0.5483870967741935
0.6349206349206349,0.6666666666666666,0.5555555555555556,0.5238095238095238,0.6666666666666666,0.5555555555555556
0.625,0.65625,0.546875,0.515625,0.65625,0.546875
0.6307692307692307,0.676923076923077,0.5692307692307692,0.5230769230769231,0.676923076923077,0.5538461538461539
0.6363636363636364,0.6818181818181818,0.5909090909090909,0.5303030303030303,0.696969696969697,0.5757575757575758
0.6268656716417911,0.6716417910447762,0.582089552238806,0.5223880597014925,0.7014925373134329,0.582089552238806
0.6323529411764706,0.6764705882352942,0.5735294117647058,0.5147058823529411,0.7058823529411765,0.5882352941176471
0.6231884057971014,0.6666666666666666,0.5652173913043478,0.5217391304347826,0.6956521739130435,0.5797101449275363
0.6142857142857143,0.6571428571428571,0.5571428571428572,0.5285714285714286,0.6857142857142857,0.5714285714285714
0.6056338028169014,0.647887323943662,0.5492957746478874,0.5211267605633803,0.676056338028169,0.5774647887323944
0.5972222222222222,0.6388888888888888,0.5555555555555556,0.5277777777777778,0.6666666666666666,0.5833333333333334
0.589041095890411,0.6301369863013698,0.547945205479452,0.5205479452054794,0.6575342465753424,0.5753424657534246
0.6081081081081081,0.6486486486486487,0.5405405405405406,0.527027027027027,0.6621621621621622,0.581081081081081
0.6133333333333333,0.6533333333333333,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.6
0.6052631578947368,0.6578947368421053,0.5263157894736842,0.5263157894736842,0.6578947368421053,0.5921052631578947
0.6103896103896104,0.6493506493506493,0.5194805194805194,0.5194805194805194,0.6493506493506493,0.5844155844155844
0.6153846153846154,0.6538461538461539,0.5256410256410257,0.5256410256410257,0.6538461538461539,0.5897435897435898
0.6075949367088608,0.6582278481012658,0.5316455696202531,0.5316455696202531,0.6455696202531646,0.5822784810126582
0.625,0.6625,0.5375,0.525,0.6375,0.5875
0.6172839506172839,0.6790123456790124,0.5308641975308642,0.5185185185185185,0.6296296296296297,0.5802469135802469
0.6219512195121951,0.6707317073170732,0.524390243902439,0.5121951219512195,0.6219512195121951,0.573170731707317
0.6265060240963856,0.6867469879518072,0.5301204819277109,0.5180722891566265,0.6265060240963856,0.5783132530120482
0.6190476190476191,0.6904761904761905,0.5357142857142857,0.5119047619047619,0.6309523809523809,0.5714285714285714
0.6235294117647059,0.7058823529411765,0.5411764705882353,0.5294117647058824,0.6352941176470588,0.5764705882352941
0.6162790697674418,0.7209302325581395,0.5348837209302325,0.5232558139534884,0.627906976744186,0.5813953488372093
0.6091954022988506,0.7241379310344828,0.5287356321839081,0.5287356321839081,0.6436781609195402,0.5747126436781609
0.6022727272727273,0.7272727272727273,0.5227272727272727,0.5227272727272727,0.6363636363636364,0.5681818181818182
0.5955056179775281,0.7191011235955056,0.5168539325842697,0.5168539325842697,0.6292134831460674,0.5617977528089888
0.6,0.7222222222222222,0.5222222222222223,0.5333333333333333,0.6333333333333333,0.5555555555555556
0.5934065934065934,0.7252747252747253,0.5164835164835165,0.5384615384615384,0.6483516483516484,0.5494505494505495
0.5978260869565217,0.7282608695652174,0.5108695652173914,0.532608695652174,0.6521739130434783,0.5543478260869565
0.6021505376344086,0.7311827956989247,0.5053763440860215,0.5268817204301075,0.6559139784946236,0.5698924731182796
0.5957446808510638,0.723404255319149,0.5,0.5319148936170213,0.6595744680851063,0.574468085106383
0.5894736842105263,0.7157894736842105,0.49473684210526314,0.5263157894736842,0.6631578947368421,0.5684210526315789
0.59375,0.7083333333333334,0.5,0.5208333333333334,0.6666666666666666,0.5729166666666666
0.5979381443298969,0.711340206185567,0.5051546391752577,0.5154639175257731,0.6701030927835051,0.5670103092783505
0.5918367346938775,0.7142857142857143,0.5,0.5102040816326531,0.6836734693877551,0.5714285714285714
0.5858585858585859,0.7070707070707071,0.5050505050505051,0.5151515151515151,0.6868686868686869,0.5858585858585859
0.59,0.71,0.51,0.52,0.7,0.6
0.594059405940594,0.7128712871287128,0.504950495049505,0.5148514851485149,0.7128712871287128,0.594059405940594
0.6078431372549019,0.7156862745098039,0.5098039215686274,0.5294117647058824,0.7156862745098039,0.5882352941176471
0.6116504854368932,0.7087378640776699,0.5145631067961165,0.5339805825242718,0.7087378640776699,0.5922330097087378
0.625,0.7115384615384616,0.5192307692307693,0.5384615384615384,0.7115384615384616,0.5961538461538461
0.638095238095238,0.7142857142857143,0.5238095238095238,0.5428571428571428,0.7142857142857143,0.6095238095238096
0.6509433962264151,0.7264150943396226,0.5283018867924528,0.5377358490566038,0.7169811320754716,0.6037735849056604
0.6448598130841121,0.719626168224299,0.5327102803738317,0.5327102803738317,0.719626168224299,0.5981308411214953
0.6574074074074074,0.7222222222222222,0.5370370370370371,0.5370370370370371,0.7222222222222222,0.6018518518518519
0.6513761467889908,0.7247706422018348,0.5321100917431193,0.5321100917431193,0.7247706422018348,0.6055045871559633
0.6545454545454545,0.7181818181818181,0.5272727272727272,0.5272727272727272,0.7181818181818181,0.6090909090909091
0.6666666666666666,0.7207207207207207,0.5315315315315315,0.5315315315315315,0.7297297297297297,0.6126126126126126
0.6696428571428571,0.7232142857142857,0.5357142857142857,0.5446428571428571,0.7410714285714286,0.625
0.672566371681416,0.7345132743362832,0.5398230088495575,0.5486725663716814,0.7433628318584071,0.6283185840707964
0.6754385964912281,0.7280701754385965,0.5350877192982456,0.543859649122807,0.7456140350877193,0.631578947368421
0.6695652173913044,0.7217391304347827,0.5391304347826087,0.5391304347826087,0.7478260869565218,0.6434782608695652
0.6637931034482759,0.7155172413793104,0.5431034482758621,0.5344827586206896,0.75,0.6551724137931034
0.6666666666666666,0.7094017094017094,0.5470085470085471,0.5299145299145299,0.7435897435897436,0.6495726495726496
0.6694915254237288,0.711864406779661,0.5423728813559322,0.5338983050847458,0.7372881355932204,0.652542372881356
0.680672268907563,0.7058823529411765,0.5462184873949579,0.5378151260504201,0.7394957983193278,0.6638655462184874
0.6833333333333333,0.7083333333333334,0.55,0.55,0.7416666666666667,0.675
0.6859504132231405,0.71900826446281,0.5537190082644629,0.5537190082644629,0.7520661157024794,0.6776859504132231
0.6885245901639344,0.7295081967213115,0.5573770491803278,0.5573770491803278,0.7622950819672131,0.680327868852459
0.6829268292682927,0.7398373983739838,0.5609756097560976,0.5528455284552846,0.7642276422764228,0.6829268292682927
0.6854838709677419,0.7338709677419355,0.5564516129032258,0.5564516129032258,0.7661290322580645,0.6774193548387096
0.696,0.736,0.56,0.552,0.776,0.688
0.6984126984126984,0.7380952380952381,0.5714285714285714,0.5634920634920635,0.7777777777777778,0.6904761904761905
0.7007874015748031,0.7480314960629921,0.5748031496062992,0.5669291338582677,0.7874015748031497,0.6929133858267716
0.703125,0.75,0.578125,0.5703125,0.7890625,0.703125
0.7131782945736435,0.751937984496124,0.5813953488372093,0.5813953488372093,0.7829457364341085,0.6976744186046512
0.7153846153846154,0.7461538461538462,0.5923076923076923,0.5923076923076923,0.7846153846153846,0.7
0.7251908396946565,0.7557251908396947,0.6030534351145038,0.5954198473282443,0.7862595419847328,0.7022900763358778
0.7196969696969697,0.75,0.6060606060606061,0.5909090909090909,0.7803030303030303,0.7045454545454546
0.7218045112781954,0.7518796992481203,0.6090225563909775,0.5864661654135338,0.7819548872180451,0.706766917293233
0.7238805970149254,0.746268656716418,0.6044776119402985,0.5970149253731343,0.7835820895522388,0.7164179104477612
0.7185185185185186,0.7407407407407407,0.6,0.6,0.7777777777777778,0.725925925925926
0.7205882352941176,0.7426470588235294,0.6029411764705882,0.6102941176470589,0.7720588235294118,0.7205882352941176
0.7226277372262774,0.7445255474452555,0.6058394160583942,0.6131386861313869,0.7664233576642335,0.7226277372262774
0.7246376811594203,0.7536231884057971,0.6014492753623188,0.6086956521739131,0.7681159420289855,0.7246376811594203
0.7266187050359713,0.7482014388489209,0.60431654676259,0.60431654676259,0.7697841726618705,0.7266187050359713
0.7285714285714285,0.7571428571428571,0.6071428571428571,0.6,0.7714285714285715,0.7357142857142858
0.7375886524822695,0.7659574468085106,0.6028368794326241,0.5957446808510638,0.7730496453900709,0.7446808510638298
0.7464788732394366,0.7746478873239436,0.5985915492957746,0.5985915492957746,0.7816901408450704,0.7464788732394366
0.7482517482517482,0.7762237762237763,0.6083916083916084,0.6083916083916084,0.7832167832167832,0.7482517482517482
0.7569444444444444,0.7777777777777778,0.6111111111111112,0.6111111111111112,0.7916666666666666,0.7569444444444444
0.7586206896551724,0.7793103448275862,0.6206896551724138,0.6137931034482759,0.7931034482758621,0.7586206896551724
0.7671232876712328,0.7808219178082192,0.6301369863013698,0.6232876712328768,0.8013698630136986,0.7671232876712328
0.7687074829931972,0.7891156462585034,0.6326530612244898,0.6190476190476191,0.8027210884353742,0.7687074829931972
0.777027027027027,0.7972972972972973,0.6351351351351351,0.6216216216216216,0.8108108108108109,0.777027027027027
0.7785234899328859,0.7919463087248322,0.6375838926174496,0.6241610738255033,0.8120805369127517,0.7718120805369127
0.7866666666666666,0.8,0.64,0.6333333333333333,0.82,0.78
0.7947019867549668,0.8079470198675497,0.6423841059602649,0.6423841059602649,0.8278145695364238,0.7880794701986755
0.8026315789473685,0.8157894736842105,0.6513157894736842,0.6513157894736842,0.8355263157894737,0.7960526315789473
0.8104575163398693,0.8235294117647058,0.6601307189542484,0.6535947712418301,0.8431372549019608,0.7973856209150327
0.8116883116883117,0.8181818181818182,0.6688311688311688,0.6558441558441559,0.8441558441558441,0.7987012987012987
0.8193548387096774,0.8258064516129032,0.6774193548387096,0.6645161290322581,0.8516129032258064,0.8064516129032258
0.8269230769230769,0.8333333333333334,0.6858974358974359,0.6730769230769231,0.8525641025641025,0.8141025641025641
0.8280254777070064,0.8343949044585988,0.6942675159235668,0.6815286624203821,0.8471337579617835,0.8152866242038217
0.8354430379746836,0.8354430379746836,0.7025316455696202,0.689873417721519,0.8544303797468354,0.8227848101265823
0.8364779874213837,0.8364779874213837,0.710691823899371,0.6981132075471698,0.8553459119496856,0.8301886792452831
0.8375,0.8375,0.71875,0.70625,0.85,0.825
0.84472049689441,0.84472049689441,0.7204968944099379,0.7142857142857143,0.8509316770186336,0.8322981366459627
0.845679012345679,0.845679012345679,0.7283950617283951,0.7222222222222222,0.8518518518518519,0.8395061728395061
0.852760736196319,0.852760736196319,0.7361963190184049,0.7300613496932515,0.8588957055214724,0.8466257668711656
0.8536585365853658,0.8536585365853658,0.7439024390243902,0.7378048780487805,0.8597560975609756,0.8475609756097561
0.8545454545454545,0.8606060606060606,0.7515151515151515,0.7454545454545455,0.8666666666666667,0.8545454545454545
0.8554216867469879,0.8554216867469879,0.7590361445783133,0.7530120481927711,0.8614457831325302,0.8554216867469879
0.8622754491017964,0.8622754491017964,0.7664670658682635,0.7604790419161677,0.8622754491017964,0.8622754491017964
0.8630952380952381,0.8630952380952381,0.7738095238095238,0.7678571428571429,0.8630952380952381,0.8630952380952381
0.863905325443787,0.863905325443787,0.7810650887573964,0.7751479289940828,0.863905325443787,0.863905325443787
0.8647058823529412,0.8647058823529412,0.788235294117647,0.7823529411764706,0.8647058823529412,0.8647058823529412
0.8596491228070176,0.8596491228070176,0.7953216374269005,0.7894736842105263,0.8596491228070176,0.8596491228070176
0.8604651162790697,0.8604651162790697,0.8023255813953488,0.7965116279069767,0.8604651162790697,0.8604651162790697
0.861271676300578,0.861271676300578,0.8034682080924855,0.7976878612716763,0.861271676300578,0.861271676300578
0.8620689655172413,0.8620689655172413,0.8103448275862069,0.8045977011494253,0.8620689655172413,0.8620689655172413
0.8685714285714285,0.8685714285714285,0.8171428571428572,0.8114285714285714,0.8685714285714285,0.8685714285714285
0.8693181818181818,0.8693181818181818,0.8238636363636364,0.8181818181818182,0.8693181818181818,0.8693181818181818
0.8757062146892656,0.8757062146892656,0.8305084745762712,0.8248587570621468,0.8757062146892656,0.8757062146892656
0.8764044943820225,0.8764044943820225,0.8370786516853933,0.8314606741573034,0.8764044943820225,0.8764044943820225
0.8715083798882681,0.8715083798882681,0.8435754189944135,0.8379888268156425,0.8715083798882681,0.8715083798882681
0.8722222222222222,0.8722222222222222,0.85,0.8444444444444444,0.8722222222222222,0.8722222222222222
0.8674033149171271,0.8674033149171271,0.856353591160221,0.850828729281768,0.8674033149171271,0.8674033149171271
0.8681318681318682,0.8681318681318682,0.8626373626373627,0.8571428571428571,0.8681318681318682,0.8681318681318682
0.8743169398907104,0.8743169398907104,0.8688524590163934,0.8633879781420765,0.8743169398907104,0.8743169398907104
0.8695652173913043,0.8695652173913043,0.875,0.8695652173913043,0.8695652173913043,0.8695652173913043
0.8756756756756757,0.8756756756756757,0.8810810810810811,0.8756756756756757,0.8756756756756757,0.8756756756756757
0.8763440860215054,0.8763440860215054,0.8870967741935484,0.8817204301075269,0.8763440860215054,0.8763440860215054
0.8823529411764706,0.8823529411764706,0.893048128342246,0.8877005347593583,0.8823529411764706,0.8823529411764706
0.8882978723404256,0.8882978723404256,0.898936170212766,0.8936170212765957,0.8882978723404256,0.8882978723404256
0.8941798941798942,0.8941798941798942,0.9047619047619048,0.8994708994708994,0.8941798941798942,0.8941798941798942
0.9,0.9,0.9105263157894737,0.9052631578947369,0.9,0.9
0.9057591623036649,0.9057591623036649,0.9162303664921466,0.9109947643979057,0.9057591623036649,0.9057591623036649
0.9114583333333334,0.9114583333333334,0.9166666666666666,0.9114583333333334,0.9114583333333334,0.9114583333333334
0.9119170984455959,0.9119170984455959,0.9222797927461139,0.917098445595855,0.9119170984455959,0.9119170984455959
0.9123711340206185,0.9123711340206185,0.9278350515463918,0.9226804123711341,0.9123711340206185,0.9123711340206185
0.9179487179487179,0.9179487179487179,0.9333333333333333,0.9282051282051282,0.9179487179487179,0.9179487179487179
0.923469387755102,0.923469387755102,0.9387755102040817,0.9336734693877551,0.923469387755102,0.923469387755102
0.9289340101522843,0.9289340101522843,0.9390862944162437,0.9390862944162437,0.9289340101522843,0.9289340101522843
0.9292929292929293,0.9292929292929293,0.9393939393939394,0.9393939393939394,0.9292929292929293,0.9292929292929293
0.9346733668341709,0.9346733668341709,0.9447236180904522,0.9447236180904522,0.9346733668341709,0.9346733668341709
0.94,0.94,0.95,0.945,0.94,0.94
0.945273631840796,0.945273631840796,0.9552238805970149,0.9502487562189055,0.945273631840796,0.945273631840796
0.9504950495049505,0.9504950495049505,0.9603960396039604,0.9554455445544554,0.9504950495049505,0.9504950495049505
0.9556650246305419,0.9556650246305419,0.9605911330049262,0.9556650246305419,0.9556650246305419,0.9556650246305419
0.9607843137254902,0.9607843137254902,0.9656862745098039,0.9607843137254902,0.9607843137254902,0.9607843137254902
0.9658536585365853,0.9658536585365853,0.9707317073170731,0.9658536585365853,0.9658536585365853,0.9658536585365853
0.970873786407767,0.970873786407767,0.9757281553398058,0.970873786407767,0.970873786407767,0.970873786407767
0.9758454106280193,0.9758454106280193,0.9758454106280193,0.9758454106280193,0.9758454106280193,0.9758454106280193
0.9807692307692307,0.9807692307692307,0.9759615384615384,0.9807692307692307,0.9807692307692307,0.9807692307692307
0.9856459330143541,0.9856459330143541,0.9808612440191388,0.9808612440191388,0.9856459330143541,0.9856459330143541
0.9904761904761905,0.9904761904761905,0.9857142857142858,0.9857142857142858,0.9904761904761905,0.9904761904761905
0.995260663507109,0.995260663507109,0.990521327014218,0.990521327014218,0.995260663507109,0.995260663507109
1.0,1.0,0.9952830188679245,0.9952830188679245,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
